year,spring.Tmax_C,spring.Tmin_C,spring.PPT_mm,summer.Tmax_C,summer.Tmin_C,summer.PPT_mm,fall.Tmax_C,fall.Tmin_C,fall.PPT_mm,annual.Tmax_C,annual.Tmin_C,annual.PPT_mm,elevation_m,allot_name
2007,13.00565217,-0.867065217,109.18,26.83663043,9.128369565,50.9,11.15879121,-0.934175824,152.44,12.55909589,-0.691041096,1.200410959,1840,Lower Basin
2008,8.615326087,-4.104021739,134.58,24.57,7.444456522,44.15,12.70241758,-0.148681319,113.46,11.14419178,-1.901315068,1.122109589,1840,Lower Basin
2009,10.16565217,-2.856086957,170.62,22.92413043,7.885217391,150.18,12.0321978,-0.948131868,82.13,11.15778082,-1.533835616,1.30169863,1840,Lower Basin
2010,9.626304348,-2.786304348,159.89,22.55402174,6.975326087,154.01,12.26714286,-0.151428571,117.2,11.19468493,-1.175726027,1.542410959,1840,Lower Basin
2011,8.173913043,-3.082173913,214.01,24.07043478,7.429782609,87.23,12.76483516,-0.517912088,89.37,11.06410959,-1.661643836,1.305068493,1840,Lower Basin
2012,12.08978261,-1.479130435,143.43,26.01195652,8.38673913,49.09,13.35989011,-0.048791209,88.38,13.04134247,-0.523013699,1.079643836,1840,Lower Basin
2013,11.07336957,-2.208586957,81.45,26.38652174,9.031413043,81.42,11.28747253,-0.377912088,127.96,11.94550685,-1.114,0.988739726,1840,Lower Basin
2014,11.58336957,-1.896956522,119.64,23.95684783,8.332391304,118.1,12.45978022,-0.191318681,129.11,12.17263014,-0.591753425,1.513232877,1840,Lower Basin
2015,12.76543478,-0.802173913,143.17,25.3201087,9.07,55.67,12.4343956,-0.001538462,124.94,13.02824658,0.234520548,1.257479452,1840,Lower Basin
2016,11.8876087,-0.520217391,164.63,25.54945652,7.821195652,34.48,12.57186813,1.421098901,122.11,12.33191781,-0.345890411,1.300410959,1840,Lower Basin
2017,11.54934783,-0.635652174,202.03,25.69369565,8.932608696,65.36,10.7232967,-0.419010989,163.68,11.71339726,-0.565780822,1.609041096,1840,Lower Basin
2018,11.36445652,-1.047717391,182.71,24.625,8.345,111.44,11.45362637,-1.00010989,81.21,11.90189041,-0.669561644,1.332054795,1840,Lower Basin
2019,10.06923913,-2.004891304,149.51,24.5723913,8.126847826,38.16,9.917362637,-1.847032967,110.67,10.93575342,-1.364164384,1.175342466,1840,Lower Basin
2020,10.57869565,-2.226195652,119.07,24.39358696,8.282717391,128.64,13.35791209,-0.631868132,87.32,12.0900274,-1.110520548,1.282410959,1840,Lower Basin
2000,12.9423913,-0.93923913,80.41,27.45347826,7.740217391,13.83,10.68450549,-2.424615385,103.16,13.04372603,-1.257616438,0.720986301,1697,Lower Reese Creek
2001,12.90228261,-1.698586957,107.17,26.66717391,7.908804348,58.73,14.9532967,0.353626374,76.84,13.39517808,-1.366191781,0.803260274,1697,Lower Reese Creek
2002,10.99619565,-3.063695652,88.87,25.99652174,7.46076087,86.89,12.28967033,-2.25032967,47.21,12.3889863,-2.037671233,0.776164384,1697,Lower Reese Creek
2003,12.22858696,-1.442717391,142.24,28.38369565,8.216195652,39.55,13.78340659,-1.728681319,32.12,13.98073973,-0.980849315,0.900575342,1697,Lower Reese Creek
2004,13.67521739,-0.942934783,104.45,25.00141304,7.217065217,80.03,12.25032967,-1.388021978,83,12.91136986,-1.209232877,0.927643836,1697,Lower Reese Creek
2005,12.17706522,-1.600543478,131.74,25.33543478,6.829456522,84.59,13.05021978,-1.234505495,111.42,12.97438356,-1.585589041,1.044356164,1697,Lower Reese Creek
2006,12.35891304,-1.751630435,107.48,27.42065217,8.195217391,53.42,12.46384615,-1.31043956,144.4,13.25934247,-1.228520548,1.03,1697,Lower Reese Creek
2007,14.23793478,-1.160434783,72.22,28.36217391,8.33923913,45.86,12.48395604,-1.315824176,108.61,13.72205479,-1.246684932,0.869808219,1697,Lower Reese Creek
2008,9.5075,-4.383478261,106.71,26.28021739,6.577934783,42.69,14.10384615,-0.684395604,95.21,12.26112329,-2.545068493,0.894712329,1697,Lower Reese Creek
2009,11.16880435,-3.133804348,147.48,24.49880435,7.546630435,144.53,13.28098901,-1.525824176,68.13,12.29131507,-2.004794521,1.149369863,1697,Lower Reese Creek
2010,10.68445652,-2.768152174,149.82,24.14684783,6.507282609,132.35,13.76274725,-0.667362637,84.41,12.34673973,-1.62939726,1.292493151,1697,Lower Reese Creek
2011,9.058913043,-3.077065217,194.72,25.79663043,6.812391304,77.83,14.2143956,-1.181868132,83.38,12.19621918,-2.198328767,1.148410959,1697,Lower Reese Creek
2012,13.35869565,-1.663586957,130.8,27.72717391,7.609782609,37.25,14.86538462,-0.800769231,72.38,14.36846575,-1.171561644,0.915068493,1697,Lower Reese Creek
2013,12.33608696,-2.378152174,81.83,28.06423913,8.273369565,58.36,12.51945055,-0.616923077,114.71,13.13717808,-1.621287671,0.86260274,1697,Lower Reese Creek
2014,12.89130435,-2.015,101.23,25.67913043,7.809021739,106.74,13.95362637,-0.703076923,104.28,13.51115068,-1.061643836,1.265972603,1697,Lower Reese Creek
2015,14.13445652,-0.989130435,145.74,26.86880435,8.435978261,66.12,13.75945055,-0.643846154,94.52,14.26213699,-0.265726027,1.158438356,1697,Lower Reese Creek
2016,13.01141304,-0.651413043,153.06,27.26815217,6.942173913,26.18,13.98758242,1.166923077,136.63,13.52619178,-0.875287671,1.144958904,1697,Lower Reese Creek
2017,12.71913043,-0.723043478,151.69,27.35771739,8.054130435,50.91,11.93131868,-0.765164835,130.33,12.86827397,-1.065671233,1.279178082,1697,Lower Reese Creek
2018,12.52141304,-1.245978261,160.3,26.375,7.723152174,104.58,12.84406593,-1.721758242,55.48,13.14416438,-1.259041096,1.109150685,1697,Lower Reese Creek
2019,11.03826087,-2.188369565,144.42,26.11380435,7.579021739,39.21,11.12989011,-2.150659341,100.45,11.95923288,-1.807835616,1.128739726,1697,Lower Reese Creek
2020,11.5423913,-2.22576087,113.39,26.05173913,7.856304348,97.96,14.85934066,-1.208351648,80.78,13.26126027,-1.585589041,1.074986301,1697,Lower Reese Creek
2000,10.02369565,-3.000978261,119.34,24.05108696,7.262282609,37.17,8.663846154,-3.675274725,142.84,10.55989041,-2.509342466,1.107342466,2168,Mammoth.Sawmill
2001,10.49880435,-3.311304348,91.52,23.50326087,7.195217391,100.01,12.40340659,-0.977362637,60.52,11.03016438,-2.618356164,0.883068493,2168,Mammoth.Sawmill
2002,8.42326087,-4.980978261,128.95,23.38793478,7.00673913,98.21,10.31318681,-3.015494505,66.09,10.06454795,-3.344109589,1.058794521,2168,Mammoth.Sawmill
2003,9.487717391,-3.152608696,170.96,25.05673913,8.272934783,51.35,11.43626374,-2.49989011,40.51,11.60852055,-1.783835616,1.021041096,2168,Mammoth.Sawmill
2004,10.9773913,-2.136086957,116.42,22.08673913,6.700434783,114.39,10.77582418,-1.540659341,101.93,10.75764384,-1.97539726,1.241178082,2168,Mammoth.Sawmill
2005,9.415434783,-3.11826087,225.07,22.3398913,6.581304348,124.79,11.36725275,-1.583076923,102.28,10.814,-2.25830137,1.492520548,2168,Mammoth.Sawmill
2006,9.83173913,-3.054891304,160.26,24.37945652,8.032826087,79.58,10.2532967,-2.05010989,137.73,10.95630137,-2.165205479,1.383972603,2168,Mammoth.Sawmill
2007,12.06043478,-1.9025,109.25,25.42597826,8.66076087,65.38,10.76549451,-1.74043956,135.11,11.75506849,-1.719205479,1.078054795,2168,Mammoth.Sawmill
2008,7.395108696,-5.915978261,106.55,23.53054348,6.865217391,39.69,12.31747253,-0.87956044,88.01,10.25567123,-3.268410959,1.193726027,2168,Mammoth.Sawmill
2009,9.291847826,-3.902717391,176.47,21.22728261,6.934565217,183.64,11.00153846,-1.927252747,128.46,10.10005479,-2.712438356,1.465671233,2168,Mammoth.Sawmill
2010,8.07673913,-4.004782609,187.05,21.48336957,6.160326087,104.17,11.71318681,-1.216703297,118.94,10.20123288,-2.329616438,1.406082192,2168,Mammoth.Sawmill
2011,7.00173913,-4.768804348,250.19,22.30597826,6.311956522,70.96,11.31626374,-1.770879121,98.4,9.819232877,-3.099534247,1.342191781,2168,Mammoth.Sawmill
2012,10.88173913,-2.595326087,175.85,24.32858696,7.573804348,50.35,12.33395604,-1.073516484,79.67,11.84367123,-1.740986301,1.213589041,2168,Mammoth.Sawmill
2013,9.664891304,-3.687826087,88.21,24.85282609,8.280326087,71.4,10.63285714,-1.363516484,116.87,10.74120548,-2.494657534,0.950136986,2168,Mammoth.Sawmill
2014,10.86108696,-3.083913043,104.88,22.2876087,7.26923913,123.91,11.51472527,-1.180549451,98.47,11.2800274,-1.763945205,1.258164384,2168,Mammoth.Sawmill
2015,11.53445652,-1.900543478,141.56,23.53141304,7.93173913,103.94,11.62450549,-0.82010989,111.68,11.92068493,-1.019506849,1.24709589,2168,Mammoth.Sawmill
2016,10.47445652,-2.022717391,194.41,23.98402174,6.961413043,24.65,11.46252747,0.197032967,208.04,11.12263014,-1.706849315,1.500794521,2168,Mammoth.Sawmill
2017,10.29934783,-2.165652174,142.02,24.01228261,8.146413043,88.87,10.12230769,-1.915824176,135,10.83347945,-1.797890411,1.489945205,2168,Mammoth.Sawmill
2018,9.972608696,-2.618586957,242.3,23.41673913,7.38576087,92.88,10.85406593,-2.064395604,60.02,10.95936986,-2.082821918,1.298684932,2168,Mammoth.Sawmill
2019,9.080108696,-3.239782609,142.01,22.68065217,6.797934783,51.72,9.231538462,-3.293186813,112.43,9.902109589,-2.759917808,1.301780822,2168,Mammoth.Sawmill
2020,9.677826087,-3.726630435,85.14,23.2373913,7.34,75.15,12.47615385,-1.877362637,60.61,11.19871233,-2.477780822,0.851205479,2168,Mammoth.Sawmill
2000,10.4176087,-1.875869565,110.35,24.4601087,7.694673913,18.04,8.89032967,-2.596373626,154.13,10.93063014,-1.480109589,1.035753425,2027,McDevitt Creek
2001,10.91858696,-2.218043478,143.91,24.09434783,7.862934783,89.78,12.67879121,0.356703297,99.08,11.52772603,-1.342109589,1.111150685,2027,McDevitt Creek
2002,9.0375,-3.627282609,143.17,23.46402174,7.312826087,99.18,10.46626374,-2.043956044,57.93,10.58578082,-2.048136986,1.048794521,2027,McDevitt Creek
2003,10.10836957,-2.129130435,171.64,25.66923913,8.584673913,48.35,11.58241758,-1.451978022,54.31,11.96830137,-0.858575342,1.219780822,2027,McDevitt Creek
2004,11.46021739,-1.285869565,150.52,22.52967391,6.964565217,93.29,10.60208791,-1.346263736,104.08,11.14309589,-1.248082192,1.263232877,2027,McDevitt Creek
2005,10.33152174,-2.45673913,171.14,22.89282609,6.746195652,104.93,11.01164835,-1.087802198,136.53,11.22441096,-1.627178082,1.336054795,2027,McDevitt Creek
2006,10.20391304,-2.372717391,140.2,24.56195652,8.370543478,70.98,10.38516484,-1.408681319,191.57,11.28638356,-1.271561644,1.450520548,2027,McDevitt Creek
2007,11.98358696,-1.463586957,112.69,25.66130435,8.661847826,53.67,10.41098901,-1.35032967,154.92,11.72638356,-1.175479452,1.260657534,2027,McDevitt Creek
2008,7.738043478,-4.916086957,144.32,23.33315217,6.904130435,52.81,11.93868132,-0.498351648,110.42,10.34290411,-2.447835616,1.189616438,2027,McDevitt Creek
2009,9.153804348,-3.543043478,192.19,21.67565217,7.233369565,168.82,11.13461538,-1.354175824,90.56,10.30860274,-2.05490411,1.452082192,2027,McDevitt Creek
2010,8.544130435,-3.547065217,172.23,21.32663043,6.338913043,164.83,11.42923077,-0.57010989,119.74,10.33531507,-1.701589041,1.589808219,2027,McDevitt Creek
2011,7.145434783,-3.968152174,242.06,22.835,6.885652174,90.31,11.8367033,-0.876483516,96.76,10.21917808,-2.186986301,1.413315068,2027,McDevitt Creek
2012,10.94141304,-2.134456522,159.57,24.80956522,7.869891304,48.86,12.55978022,-0.367582418,102.42,12.11961644,-1.040575342,1.198383562,2027,McDevitt Creek
2013,9.984456522,-2.934891304,91.21,25.07032609,8.531956522,81.22,10.47428571,-0.801978022,140.5,11.08542466,-1.622575342,1.084684932,2027,McDevitt Creek
2014,10.58554348,-2.52173913,125.07,22.68826087,7.692065217,118.79,11.61956044,-0.591098901,134.31,11.31884932,-1.089561644,1.548520548,2027,McDevitt Creek
2015,11.65858696,-1.402065217,152.1,24.06782609,8.517065217,61.28,11.61791209,-0.373956044,125.02,12.14810959,-0.24890411,1.295780822,2027,McDevitt Creek
2016,10.83521739,-1.203478261,171.23,24.30793478,7.307391304,33.3,11.6489011,0.95978022,131.4,11.47435616,-0.845369863,1.315041096,2027,McDevitt Creek
2017,10.58478261,-1.46,203.87,24.52,8.465,63.28,9.935714286,-0.94010989,171.56,10.91586301,-1.122684932,1.66509589,2027,McDevitt Creek
2018,10.37184783,-1.746304348,191.44,23.44630435,7.824565217,111.09,10.72351648,-1.390549451,85.31,11.07123288,-1.189835616,1.358383562,2027,McDevitt Creek
2019,9.132282609,-2.556630435,157.65,23.23347826,7.578043478,44.91,9.114505495,-2.256373626,119.18,10.09638356,-1.805150685,1.282383562,2027,McDevitt Creek
2020,9.623695652,-2.849782609,129.45,23.12554348,7.794565217,133.16,12.48934066,-0.837362637,87.01,11.24556164,-1.496054795,1.341917808,2027,McDevitt Creek
2000,11.34413043,-2.480108696,84.41,25.87,6.687934783,22.64,9.578241758,-3.430659341,110.44,11.832,-2.427150685,0.830136986,1933,Milk Creek
2001,11.72576087,-3.027717391,123.39,25.1973913,6.824891304,68.14,13.75142857,-0.655494505,78.07,12.36873973,-2.477287671,0.892684932,1933,Milk Creek
2002,9.765,-4.400217391,92.54,24.65326087,6.350978261,88.71,11.34307692,-3.204065934,49.69,11.32367123,-3.216739726,0.820958904,1933,Milk Creek
2003,10.95413043,-2.844130435,152.65,26.91945652,7.185869565,49.48,12.72164835,-2.741428571,31.3,12.89830137,-2.137589041,0.934246575,1933,Milk Creek
2004,12.42467391,-2.06,115.72,23.7226087,6.187282609,83.82,11.37032967,-2.224945055,87.14,11.94778082,-2.190493151,1.037945205,1933,Milk Creek
2005,10.89086957,-2.856195652,155.77,23.9325,5.751521739,106.05,12.19824176,-1.98967033,97.34,12.04887671,-2.541917808,1.162547945,1933,Milk Creek
2006,11.01576087,-2.980978261,122.68,25.98836957,7.177608696,62.93,11.40054945,-2.201868132,140.09,12.17928767,-2.283369863,1.134794521,1933,Milk Creek
2007,13.005,-2.126956522,80.6,27.02021739,7.548695652,51.11,11.68703297,-2.005714286,108.83,12.76076712,-2.123452055,0.920246575,1933,Milk Creek
2008,8.410326087,-5.740434783,112.79,24.96086957,5.633695652,37.74,13.30505495,-1.37967033,68.31,11.35260274,-3.566219178,0.931643836,1933,Milk Creek
2009,10.05021739,-4.24576087,167.8,23.07413043,6.585978261,150.85,12.26472527,-2.250549451,68.82,11.34742466,-2.917863014,1.214849315,1933,Milk Creek
2010,9.423695652,-3.857065217,171.66,22.82836957,5.550326087,124.11,12.89626374,-1.393736264,85.21,11.42476712,-2.495863014,1.317671233,1933,Milk Creek
2011,7.839456522,-4.433586957,214.4,24.39815217,5.91576087,93.38,13.12714286,-1.875054945,89.59,11.2049589,-3.158712329,1.262876712,1933,Milk Creek
2012,12.05347826,-2.627391304,146.29,26.37293478,6.797173913,35.31,14.01659341,-1.441208791,67.23,13.3450411,-2.058027397,0.995643836,1933,Milk Creek
2013,11.09521739,-3.468478261,85.82,26.61478261,7.4475,64.46,11.67494505,-1.284395604,122.06,12.17638356,-2.503561644,0.926,1933,Milk Creek
2014,11.85076087,-3.025,97.91,24.28826087,6.764347826,104.49,13.09912088,-1.37967033,100.44,12.63643836,-1.951863014,1.255561644,1933,Milk Creek
2015,12.92858696,-1.906413043,141.71,25.40804348,7.448369565,85.74,12.82989011,-1.416263736,92.21,13.28441096,-1.158684932,1.221917808,1933,Milk Creek
2016,11.74021739,-1.7425,147.07,25.85717391,6.031847826,22.01,12.94164835,0.41956044,165.85,12.5499726,-1.767671233,1.212082192,1933,Milk Creek
2017,11.57847826,-1.923043478,135.01,25.94152174,7.131521739,68.34,11.0732967,-1.616483516,111.65,11.96736986,-2.004575342,1.254794521,1933,Milk Creek
2018,11.3126087,-2.425978261,188.13,25.03,6.799565217,106.57,12.07978022,-2.458241758,47.31,12.18945205,-2.240054795,1.171287671,1933,Milk Creek
2019,9.990543478,-3.228586957,141.12,24.48456522,6.423369565,55.27,10.28450549,-2.972527473,105.24,11.00586301,-2.77090411,1.222,1933,Milk Creek
2020,10.51521739,-3.328913043,115.29,24.64554348,6.894130435,108.15,13.9110989,-1.908241758,83.42,12.34134247,-2.481342466,1.118876712,1933,Milk Creek
2000,11.43293478,-2.087717391,80.44,25.86043478,7.075869565,18.86,9.653736264,-3.070659341,117.92,11.87008219,-2.031808219,0.836739726,1917,Mill Creek
2001,11.80815217,-2.641847826,126.88,25.21586957,7.216086957,73.22,13.72758242,-0.301868132,86.51,12.37816438,-2.085945205,0.939534247,1917,Mill Creek
2002,9.868804348,-3.984782609,105.09,24.61815217,6.72173913,90.08,11.31494505,-2.83032967,59.78,11.35906849,-2.787917808,0.871808219,1917,Mill Creek
2003,11.02956522,-2.457282609,161.73,26.92402174,7.623804348,38.95,12.69593407,-2.317582418,23.58,12.91786301,-1.684794521,0.965808219,1917,Mill Creek
2004,12.48228261,-1.699565217,124.91,23.7223913,6.51076087,82.43,11.37406593,-1.933956044,91.57,11.97712329,-1.844630137,1.056328767,1917,Mill Creek
2005,11.04119565,-2.571413043,154.38,23.98880435,6.079130435,102.4,12.11626374,-1.725604396,110.87,12.07021918,-2.235013699,1.198657534,1917,Mill Creek
2006,11.08891304,-2.673369565,121.37,25.92,7.549891304,56.81,11.38428571,-1.907472527,160.29,12.18879452,-1.923232877,1.173123288,1917,Mill Creek
2007,13.03815217,-1.845652174,80.71,26.94141304,7.862717391,61.58,11.57197802,-1.792307692,120.15,12.72430137,-1.811041096,1.005452055,1917,Mill Creek
2008,8.515543478,-5.338695652,114.17,24.83413043,6.029347826,44.29,13.17626374,-1.113516484,80.48,11.32449315,-3.17909589,0.951369863,1917,Mill Creek
2009,10.07076087,-3.915217391,168.53,23.0225,6.863695652,142.5,12.23065934,-1.976923077,70.84,11.31350685,-2.597917808,1.212712329,1917,Mill Creek
2010,9.472065217,-3.636304348,170.1,22.72413043,5.841413043,129.92,12.74208791,-1.135604396,89.18,11.35556164,-2.212684932,1.346410959,1917,Mill Creek
2011,7.922282609,-4.109347826,211.46,24.31271739,6.240543478,91.24,13.06967033,-1.592087912,89.89,11.19090411,-2.818410959,1.24769863,1917,Mill Creek
2012,12.05413043,-2.392608696,142.26,26.27086957,7.105217391,32.26,13.89065934,-1.140549451,69.03,13.27917808,-1.733041096,0.983945205,1917,Mill Creek
2013,11.12021739,-3.20673913,81.86,26.52478261,7.776630435,59.06,11.59527473,-1.125274725,122.34,12.14079452,-2.219616438,0.911479452,1917,Mill Creek
2014,11.79608696,-2.744456522,102.18,24.19184783,7.155543478,107.82,12.9556044,-1.139340659,109.35,12.52978082,-1.622520548,1.290438356,1917,Mill Creek
2015,12.89902174,-1.666086957,141.49,25.3873913,7.842717391,82.27,12.76307692,-1.107032967,93.42,13.23290411,-0.836027397,1.210986301,1917,Mill Creek
2016,11.82097826,-1.453804348,155.91,25.7798913,6.4475,23.21,12.84384615,0.612637363,152.53,12.50123288,-1.461972603,1.203260274,1917,Mill Creek
2017,11.60369565,-1.645652174,148.08,25.90184783,7.566304348,70.52,10.9978022,-1.345274725,121.51,11.91052055,-1.696328767,1.331287671,1917,Mill Creek
2018,11.38119565,-2.066304348,188.41,24.96706522,7.1825,105.17,11.97,-2.136703297,46.39,12.16641096,-1.84909589,1.16739726,1917,Mill Creek
2019,10.02641304,-2.842717391,148.38,24.52065217,6.937173913,53.23,10.20142857,-2.669230769,109.14,10.99690411,-2.366,1.256767123,1917,Mill Creek
2020,10.51184783,-3.006195652,122.31,24.56826087,7.284673913,104.34,13.78516484,-1.553736264,80.49,12.27221918,-2.113041096,1.146136986,1917,Mill Creek
2000,10.45152174,-2.768804348,90.44,24.76043478,6.480217391,31.28,8.828571429,-3.587802198,119.87,11.05668493,-2.545561644,0.892493151,2042,Mollie Gulch
2001,10.79641304,-3.205108696,123.1,24.19945652,6.703478261,80.9,12.89824176,-0.62989011,85.49,11.62879452,-2.432465753,0.945068493,2042,Mollie Gulch
2002,8.857282609,-4.673695652,107.26,23.62771739,6.212717391,105.34,10.56384615,-3.170659341,65.16,10.57789041,-3.236027397,0.922191781,2042,Mollie Gulch
2003,10.01119565,-3.064782609,171.53,25.79902174,7.109565217,47.07,11.77582418,-2.751978022,28.68,12.03956164,-2.189068493,1.045068493,2042,Mollie Gulch
2004,11.43065217,-2.245434783,135.35,22.60923913,5.968369565,100.78,10.62340659,-2.324615385,82.74,11.15306849,-2.267863014,1.096684932,2042,Mollie Gulch
2005,10.02521739,-3.169891304,160.03,22.90543478,5.611956522,109.18,11.45846154,-1.963296703,108.41,11.31263014,-2.594438356,1.209534247,2042,Mollie Gulch
2006,10.17576087,-3.18423913,124.9,24.93358696,7.149130435,70.27,10.6032967,-2.265274725,160.39,11.41534247,-2.310273973,1.222054795,2042,Mollie Gulch
2007,12.04576087,-2.313695652,95.17,26.02706522,7.476195652,65.85,10.85010989,-2.10967033,118.49,11.93643836,-2.200547945,1.054849315,2042,Mollie Gulch
2008,7.514782609,-5.895869565,115.72,23.77913043,5.574021739,43.17,12.39604396,-1.418351648,83.1,10.48353425,-3.616410959,1.007013699,2042,Mollie Gulch
2009,9.143478261,-4.479347826,181.73,21.95793478,6.376956522,158.97,11.34010989,-2.310879121,78.96,10.47830137,-3.029068493,1.321205479,2042,Mollie Gulch
